"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","median_income","poverty","median_rent","percent_employed_agriculture_forestry_fishing_hunting_mining","percent_employed_arts_entertainment_recreation_accommodation_food","percent_employed_construction","percent_employed_education_health_social","percent_employed_finance_insurance_real_estate","percent_employed_information","percent_employed_manufacturing","percent_employed_other_services_not_public_admin","percent_employed_public_administration","percent_employed_retail_trade","percent_employed_science_management_admin_waste","percent_employed_transportation_warehousing_utilities","percent_employed_wholesale_trade","percent_unemployed"
"48","Concho County",63.5044064282011,1.03680663556247,0.0163265306122449,-0.263613625712606,-0.258571573097745,-0.789974724043698,0.184950886524525,-1.13575696070679,-1.08348494192304,-1.72541139675975,-0.586215168182167,0.0622449205722271,-1.29632985967446,0.406497354632434,1.18030829021817,-2.37826841101732,-1.19809092772664,-2.07818535666462,-1.23669429809974,-2.01300132827828
"49","Cooke County",71.8308416956789,1.22875281589187,0.0171062009978617,0.835154735901306,-0.179608537065803,0.324239822845384,-0.266303553122482,2.3199835679225,-0.767423713138752,0.0955080514791845,-0.104448464221458,-0.0514880015805822,2.22253269310427,0.246599280536313,-0.478943347051325,0.0627028533258495,0.167407989580362,0.137658265861584,-0.095443279412295,-0.0254047680456793
"50","Coryell County",56.8730380648395,0.593526603181303,0.0104359925788497,0.0800039048228678,-0.135242227936308,1.03961620806394,-1.15179322600952,-0.20424460150026,-1.00907295112833,-1.07746328278531,-0.466480149137849,-0.13261738178771,-0.87803063698732,-0.780431429224436,2.22410383627975,-0.616731309404474,0.163070860839483,-1.12631938376955,-0.550711983723379,0.581739889142591
"51","Cottle County",117.489986648865,4.67289719626168,0.0397727272727273,-1.3484526607109,-0.256354033004939,-2.27770437471946,0.927192175827389,-0.976814703158355,0.898227088886861,0.747447389868257,0.87544077738684,-0.907532748541941,-1.41088347122928,1.39413939052277,1.46631226187322,-0.611372773542288,-0.702065827438026,-0.99132060413935,-0.983024559699466,2.01993207010919
"52","Crane County",100.70306038048,2.27460711331679,0.0225872689938398,1.15726011113101,-0.253454172883577,-0.0492752809412967,2.18714868623954,-0.251439622239993,-0.324012777569913,-1.04608775433212,-1.18986395759791,-0.332917640996179,-0.788145558541078,0.0738780468328732,0.123882276317285,-1.14511087765495,-1.18912458536852,0.255828177979971,-0.426314766865038,-1.19616449981154
"53","Crockett County",123.044838373306,3.38894681960375,0.0275423728813559,0.199103768488917,-0.249794456366779,-0.897597720050029,2.97590568539116,-0.586205384055606,3.22525301741157,0.377492971276405,-2.01928401818064,-1.29629025554968,-1.05738489071898,-0.858812935630799,-0.798939818620983,-2.25252339480356,-1.75895395377236,-0.212219564298169,-1.34091735573101,-1.20908078117637
"54","Crosby County",64.9703138252757,3.73197625106022,0.0574412532637076,-0.924803318673883,-0.243250387001995,-1.24578976595287,0.323079739254072,-0.394999354943578,0.17946042666222,0.934880089192439,0.297821646423986,-0.259010047284251,-0.906415408908233,0.222227414842823,-0.119358096446294,0.303944823926607,-0.0190665005022765,-1.40411805055577,1.16008242925957,0.706853946751241
"55","Culberson County",130.261408949934,1.77226406734603,0.0136054421768707,-1.38216327956171,-0.251763880085564,-1.04320530288213,0.559650162800312,3.96635974347978,-0.634430254773345,-0.151679505926622,-1.15471424206543,-1.03826688581216,-1.3306609066691,0.254507048231304,0.826213322644987,-0.827126852360899,0.329944334714799,-0.668164688987125,-1.10337929261393,-0.169167036010209
"56","Dallam County",64.65935895657,2.77507978354378,0.0429184549356223,-0.355596634606246,-0.244335896138333,0.0773400084779171,1.67776788984864,2.44280646126267,-0.221925334732819,-1.86326898595755,-0.921220554553312,-0.528646564384546,0.187288034817955,-0.341015412400438,0.541485178533989,-0.986856299219459,-0.10361022425723,2.07161967242125,0.277049084383014,-0.614627415106166
"57","Dallas County",91.9300230819293,0.961126677122952,0.0104549813532232,0.307571187578551,6.66372018933328,1.74866182881154,-1.14572988774752,1.13745328989396,0.938055993356904,-0.136418460133175,2.55167076791337,2.03910101559855,0.406346000236953,0.791298951641293,-1.08065727827395,0.707070573708424,3.00313265126542,0.342238834754773,0.744527381166595,0.340098913865532
"58","Dawson County",120.274914089347,4.50553646429935,0.0374603174603175,-0.551678693887583,-0.22977456643802,-0.777313195101776,0.450605477152207,-0.37904574522076,-0.746820024836444,-0.80596354081253,-0.611932707681949,-0.45132529453752,-0.394625464272573,0.117224683224182,0.413556412596215,-0.421950733076172,-0.603566511853802,0.031752873312465,-0.215037727436281,0.047441097979495
"59","Deaf Smith County",127.619148150103,3.16672824193804,0.0248138957816377,0.135886055387284,-0.209692647415757,-0.0366137519993753,0.344962587171241,-0.341803070846535,-0.757936510221294,-0.72010447792283,-0.81202320653054,0.885979809913397,2.39980412305725,1.44252750106049,-0.1511139737568,0.0769393525192427,-0.499977774741171,0.617815253734811,-0.725480392945252,-0.209676970288343
"60","Delta County",41.1832946635731,0.966744006187162,0.0234741784037559,-0.597752620385383,-0.243886185210422,-0.840620839811383,-0.714267042616221,-0.952097427455486,-0.02953711313245,0.561939790684628,0.118681806759077,0.111189311101496,0.890422330333167,-0.786744222757912,-0.188438986895605,0.594801382028773,-0.990049771808274,-1.21034272997686,0.265794328541309,-0.0321778376761225
"61","Denton County",59.2227778339504,0.561868937350974,0.00948737897648686,2.50527275490833,0.738266974075335,2.48936127191394,-1.0854277653969,1.225163488967,-0.438265779200579,0.895490177887805,4.15365535692531,3.59545135474965,0.39119452658917,0.510032615785024,-0.810266563897426,1.46960565535684,3.35916656626359,0.268653131040809,1.27564176311003,-0.0984387904266108
"62","DeWitt County",75.8523004786559,2.44212171534629,0.0321957501609788,0.0878339996659645,-0.215864542219511,-0.0619368098832181,0.472627963779402,-0.1734772945971,-0.555974481892209,-0.514346605543793,-0.499652470291678,-0.528307148758874,0.501760568095322,-0.277267601041823,0.381859733941793,-0.929982911874087,-0.550831862880869,-1.4779480286445,-0.0119995585685536,0.031841052814803
"63","Dickens County",61.1510791366906,3.14748201438849,0.0514705882352941,-0.560992385648319,-0.256648671199088,-1.63196639868147,0.29997684973376,0.829115073110283,-1.82748072830113,-0.553294502392648,-1.28811870617073,2.10778514529055,-0.856394754158218,-0.17799416324972,-0.873695785214147,-1.64675602447907,-0.925654756184699,0.073499309332575,-0.316400950184774,2.5954899335584
"64","Dimmit County",83.5335427832194,1.20125669931621,0.0143805309734513,-1.52566007031783,-0.211801636594929,-0.207544392715314,0.219943866477859,1.87029222660335,-1.57959945370932,-0.859289545925991,-0.707015018844632,-1.29629025554968,-1.06937197341959,-0.620497363655514,-0.271190360694039,0.867192582568904,-1.44208863978949,-1.03864806508709,-0.226264177922545,2.80497427071718
"65","Donley County",84.1829303815904,2.33032333236237,0.027681660899654,-0.450464415284186,-0.254741276573807,-0.99255918711444,0.0320842155615793,0.553194141554582,0.254213830181328,-0.313020982492509,0.222757489297994,-0.532930408553129,-0.032598395849935,0.0755219391453895,0.786251927380751,-0.685623483724561,-0.158452549247296,-0.202094703847964,-0.755288814598706,-0.5065783067949
"66","Duval County",92.5310477523176,2.79867063145006,0.0302457466918715,-1.19110896539015,-0.219648316923319,-0.846951604282344,0.66480451817661,-0.738635826737026,-1.13807938678014,0.1110624162101,-0.559187261710784,-0.685103886302601,-0.691632408127385,-2.09163376395666,0.634494644858384,-0.948396463622061,-0.878203386162299,-1.30004638970071,-1.02441980394922,2.20404302110458
"67","Eastland County",53.1786847576321,1.25834336360652,0.0236625514403292,-1.46376111003187,-0.21512019309745,-1.2078051791271,-0.624798979190465,-0.727042708461583,-0.323738193335323,0.738644011984532,0.376853809370343,1.25260457100723,0.145324458028125,-0.941568920875335,-0.799263958981609,1.38120747743175,-1.05776345192014,-0.706899031122857,-0.754284892162509,-0.283352342817756
"68","Ector County",78.4749332237518,1.72719334292172,0.022009491081656,0.794026132462303,0.0308096553767401,1.68535418410193,0.403418313096551,0.681175904676628,0.906340260068944,-0.72784403059348,0.328532316590325,-0.230616826930835,-0.234032222053766,1.27150705428542,-0.95167126421093,1.13879011633173,0.232876062016377,0.291084714694124,1.09969991745303,0.619217253268236
"69","Edwards County",98.0577925153955,1.42112742775936,0.0144927536231884,-0.118056283681988,-0.259719111327589,-1.22679747253999,0.242710571096675,-1.86317263327736,1.05871779033708,0.0107124568467513,2.75660051722542,2.97967400556479,-1.40304419722774,1.73203201167426,-2.06194393929444,0.441213141279598,-1.07380907190265,2.98687892709631,-1.34091735573101,-0.298027152553358
