"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","hispanic_ratio","median_age","bachelors_degree","percent_male_pop","percent_female_pop","white_ratio","black_ratio","asian_ratio","amerindian_ratio","other_race_ratio","percent_children"
"21","Brazos County",77.6451587305292,0.756193081300092,0.00973908861368282,-0.406912565201752,-2.21578762274602,0.214188023795089,-0.0825335159534688,0.0825335159534671,0.00599747056861989,0.611757614488603,2.5936353636827,-0.435878303209421,0.0722932133975925,-0.948347876703675
"22","Brewster County",102.494577006508,0.867678958785249,0.00846560846560847,0.418461972722762,0.683999127669611,-0.22529722217826,-0.761778707383913,0.761778707383911,-0.22909371427763,-0.910107655219077,0.0486330465690357,2.61897002661067,0.20326101923262,-1.11437006454227
"23","Briscoe County",71.6530483972345,1.88560653676933,0.0263157894736842,-0.0979030352781788,1.23713764075467,-0.250765222067976,-0.267552093839109,0.267552093839107,0.190616311465722,-0.674330872034819,-0.505925049841985,-0.655066764355412,-0.360053142814263,-1.06714160262358
"24","Brooks County",94.4697283133361,3.99944835195146,0.0423357664233577,2.56495794984536,-1.21008123531863,-0.246536944094008,0.2482918039379,-0.248291803937902,-2.40220158588384,-0.921023635394383,-0.505925049841985,-0.655066764355412,-0.360053142814263,0.752762153939711
"25","Brown County",89.50168047212,2.14359435784794,0.0239503252513306,-0.560928310047221,0.332001892070025,-0.19204132425277,-0.400678275568036,0.400678275568033,0.762366109948052,-0.382514106996513,-0.180630100603527,-0.174704969013571,-0.325691083282729,-0.432231322600471
"26","Burleson County",62.1163900886565,1.25028415548988,0.020128087831656,-0.620543636203541,0.650475581422031,-0.232436128711053,-0.306736561651489,0.306736561651489,0.432292045569187,0.93629897568287,-0.332751788881811,-0.307473953008684,-0.360053142814263,-0.429540802556607
"27","Burnet County",48.7815714063576,0.755270231245974,0.0154826958105647,-0.543283568921336,0.834855085783719,-0.156346791588804,-0.463779918156546,0.463779918156544,0.830104683146049,-0.697205255207679,-0.129619978818905,0.554571671829728,-0.360053142814263,-0.671058171991393
"28","Caldwell County",67.5315706393054,1.35655090765588,0.0200876552227904,0.694479817638415,-0.539610310367044,-0.204981821494031,-0.0575173801433147,0.0575173801433147,-0.731206804540107,-0.0128574953158495,-0.00530442966490916,-0.236567302737206,-0.360053142814263,-0.0740466538335833
"29","Calhoun County",62.3711103982402,0.595756381467394,0.00955180014695077,0.585968829282179,-0.221136621015037,-0.223428913306041,-0.185307697791311,0.185307697791311,-0.631763546065893,-0.537752980148866,2.04789076523258,-0.537525123630598,-0.360053142814263,0.183261535127638
"30","Callahan County",68.1551976573938,2.0497803806735,0.0300751879699248,-1.09217843280543,0.71752267391719,-0.233399782760934,-0.680435472467431,0.680435472467431,1.43155246866322,-0.708513873234249,-0.381156244353708,-0.539518790833341,-0.360053142814263,-0.119752156889662
"31","Cameron County",77.8151408492602,2.67966996746795,0.0344363569637287,2.35804759727096,-1.27712832781379,0.330278837191996,-0.746452136078627,0.746452136078624,-2.23258741110379,-0.875219061506883,-0.173331756623908,-0.413726889625192,-0.205550994613989,1.77204651453912
"32","Camp County",76.4798737174428,2.52565114443567,0.0330237358101135,-0.455041713628874,-0.371992579129146,-0.235681086225959,-0.567020303973086,0.567020303973084,0.000729485686052479,1.6277925726744,-0.342873041234693,0.107964812176386,-0.360053142814263,0.536332231413059
"33","Carson County",54.8649096635173,1.82330515498094,0.0332326283987915,-1.06765514017275,0.348763665193815,-0.239830698563202,-0.92900719418012,0.929007194180118,1.41281824224016,-0.833520944085957,-0.231982540436464,0.0971059175848395,-0.360053142814263,0.201505659758307
"34","Cass County",49.7709011222525,1.95896141842088,0.0393595730486991,-1.29908786402093,0.650475581422031,-0.210429416837236,-0.744583200093943,0.744583200093941,0.938831707286011,1.63734228679299,-0.286429046223749,-0.628863408914953,-0.331311988166587,-0.402084108172206
"35","Castro County",105.436573311367,2.78798631352173,0.0264423076923077,1.26279760863482,-0.7742751341001,-0.246497611275645,-0.228691441852215,0.228691441852212,-1.11928209234279,-0.827781357025841,0.102761467272633,-0.505049150778727,0.188436336135623,1.34153637315489
"36","Chambers County",87.3405798946109,0.33093195529873,0.00378898280384727,-0.565796836531238,-0.606657402862202,-0.185964403815764,-0.247955408899112,0.24795540889911,0.541830428852295,0.285092278378938,0.159330714879091,-0.444122515669331,-0.360053142814263,0.906599468688717
"37","Cherokee County",67.6629065395201,1.78315307981548,0.0263534803781152,-0.51759842349635,-0.170851301643668,-0.171470260249184,0.0253407651868572,-0.0253407651868589,0.221935528985152,1.12166593513715,-0.203616437108709,0.354483096176417,-0.259387240304819,0.28088324371824
